asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\hierarchical_node_13\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2021-12-16_09-52-27\config.json[MAIN]
asn=44471	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44471	id=7   	Node	tx done from=7 source=7 to=3 destination=3 numtx=5 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=44471	id=8   	Node	tx done from=8 source=10 to=6 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=44471	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44471	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44485	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44485	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=44485	id=5   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=44485	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44485	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44485	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44485	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 30], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=44485	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44486	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=44486	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44486	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=44486	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44486	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44486	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44486	id=2   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 30], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=44486	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44486	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=44486	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44486	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44487	id=1   	App	rx app packet seqnum=30 from=5 at cell [ts: 2, co: 1][NODE]
asn=44487	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=44487	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44487	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44502	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=6 seqnum=25 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44505	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44505	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44506	id=7   	Node	tx done from=7 source=7 to=3 destination=3 numtx=6 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=44507	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=7 seqnum=25 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44508	id=11  	Node	scanning on channel=25...[NODE]
asn=44527	id=6   	App	dropping app packet seqnum=25 for=1 to=2: tx_limit=8 reached[NODE]
asn=44527	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=8 seqnum=25 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=44527	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44527	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44530	id=13  	Node	scanning on channel=25...[NODE]
asn=44552	id=12  	Node	scanning on channel=15...[NODE]
asn=44566	id=7   	Node	tx done from=7 source=7 to=3 destination=3 numtx=7 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=44567	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44609	id=11  	Node	scanning on channel=26...[NODE]
asn=44617	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=2 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44631	id=7   	Node	tx done from=7 source=7 to=3 destination=3 numtx=8 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=44631	id=7   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44631	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44631	id=7   	Node	keepalive packet sent: failed, to=3[NODE]
asn=44647	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=3 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44653	id=12  	Node	scanning on channel=20...[NODE]
asn=44665	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44665	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44682	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=4 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44702	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=5 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44710	id=11  	Node	scanning on channel=15...[NODE]
asn=44732	id=13  	Node	scanning on channel=26...[NODE]
asn=44734	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44734	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=44734	id=8   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=44734	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44734	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44734	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44734	id=8   	TSCH	schedule packet [src: 8, dest: 6, seqnum: 28], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=44734	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44736	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=44736	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44736	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=44736	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44736	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44736	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44736	id=6   	TSCH	schedule packet [src: 8, dest: 2, seqnum: 28], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=44736	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44736	id=8   	Node	tx done from=8 source=8 to=6 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=44736	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44736	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44737	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=6 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44782	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=7 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44792	id=6   	App	dropping app packet seqnum=22 for=1 to=2: tx_limit=8 reached[NODE]
asn=44792	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=8 seqnum=22 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=44792	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44792	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44802	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44811	id=11  	Node	scanning on channel=26...[NODE]
asn=44822	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44855	id=12  	Node	scanning on channel=15...[NODE]
asn=44862	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=2 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44912	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=3 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44918	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44918	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=44918	id=3   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=44918	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44918	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44918	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44918	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 25], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=44918	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44921	id=1   	App	rx app packet seqnum=25 from=3 at cell [ts: 1, co: 1][NODE]
asn=44921	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=44921	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44921	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44922	id=10  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44922	id=10  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=44922	id=10  	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=44922	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44922	id=10  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44922	id=10  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44922	id=10  	TSCH	schedule packet [src: 10, dest: 8, seqnum: 23], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=44922	id=10  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44922	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=44922	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44922	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=44922	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44922	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44922	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44922	id=8   	TSCH	schedule packet [src: 10, dest: 6, seqnum: 23], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=44922	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44922	id=10  	Node	tx done from=10 source=10 to=8 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=44922	id=10  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44922	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44926	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=44926	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=44926	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=44926	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=44926	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=44926	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=44926	id=6   	TSCH	schedule packet [src: 10, dest: 2, seqnum: 23], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=44926	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=44926	id=8   	Node	tx done from=8 source=10 to=6 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=44926	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=44926	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=44932	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=4 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=44934	id=13  	Node	scanning on channel=25...[NODE]
asn=44956	id=12  	Node	scanning on channel=26...[NODE]
asn=44962	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=44982	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=5 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45002	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=6 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45013	id=11  	Node	scanning on channel=20...[NODE]
asn=45027	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=7 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45035	id=13  	Node	scanning on channel=20...[NODE]
asn=45047	id=6   	App	dropping app packet seqnum=28 for=1 to=2: tx_limit=8 reached[NODE]
asn=45047	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=8 seqnum=28 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=45047	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45047	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45087	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45112	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=2 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45114	id=11  	Node	scanning on channel=25...[NODE]
asn=45130	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45130	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45130	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45130	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45130	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45136	id=13  	Node	scanning on channel=26...[NODE]
asn=45147	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=3 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45157	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=4 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45158	id=12  	Node	scanning on channel=25...[NODE]
asn=45197	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=5 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45212	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=6 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45215	id=11  	Node	scanning on channel=20...[NODE]
asn=45227	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=7 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45230	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45230	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45237	id=13  	Node	scanning on channel=25...[NODE]
asn=45239	id=9   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45239	id=9   	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=45239	id=9   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=45239	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45239	id=9   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45239	id=9   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45239	id=9   	TSCH	schedule packet [src: 9, dest: 8, seqnum: 26], channel offset=1 timeslot=4[SCHEDULER NEW]
asn=45239	id=9   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45239	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=45239	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45239	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=45239	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45239	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45239	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45239	id=8   	TSCH	schedule packet [src: 9, dest: 6, seqnum: 26], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=45239	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45239	id=9   	Node	tx done from=9 source=9 to=8 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 4 channel offset: 1 acked=false[NODE]
asn=45241	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=45241	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45241	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=45241	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45241	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45241	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45241	id=6   	TSCH	schedule packet [src: 9, dest: 2, seqnum: 26], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=45241	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45241	id=8   	Node	tx done from=8 source=9 to=6 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=45241	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45241	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45249	id=9   	Node	tx done from=9 source=9 to=8 destination=1 numtx=2 seqnum=26 packet buffer: timeslot: 4 channel offset: 1 acked=true, remove packet[NODE]
asn=45249	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45249	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45259	id=12  	Node	scanning on channel=15...[NODE]
asn=45275	id=10  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45275	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45277	id=6   	App	dropping app packet seqnum=23 for=1 to=2: tx_limit=8 reached[NODE]
asn=45277	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=8 seqnum=23 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=45277	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45277	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45282	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45316	id=11  	Node	scanning on channel=25...[NODE]
asn=45317	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=2 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45320	id=7   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45320	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45333	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=45338	id=13  	Node	scanning on channel=20...[NODE]
asn=45347	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=3 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45359	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45359	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=45359	id=6   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=45359	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45359	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45359	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45359	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 29], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=45359	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45360	id=12  	Node	scanning on channel=25...[NODE]
asn=45367	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=4 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45387	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=5 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45417	id=11  	Node	scanning on channel=26...[NODE]
asn=45422	id=7   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45422	id=7   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=45422	id=7   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=45422	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45422	id=7   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45422	id=7   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45422	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 19], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=45422	id=7   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45422	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=6 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45426	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45427	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=7 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45439	id=13  	Node	scanning on channel=15...[NODE]
asn=45450	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45450	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=45450	id=2   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=45450	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45450	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45450	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45450	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 26], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=45450	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45452	id=1   	App	rx app packet seqnum=26 from=2 at cell [ts: 2, co: 1][NODE]
asn=45452	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=45452	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45452	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45472	id=6   	App	dropping app packet seqnum=26 for=1 to=2: tx_limit=8 reached[NODE]
asn=45472	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=8 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=45472	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45472	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45481	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=45481	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=45481	id=4   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=45481	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=45481	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=45481	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=45481	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 30], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=45481	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=45483	id=1   	App	rx app packet seqnum=30 from=4 at cell [ts: 3, co: 3][NODE]
asn=45483	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=45483	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45483	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45486	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45502	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45506	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45512	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=29 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45531	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45540	id=13  	Node	scanning on channel=26...[NODE]
asn=45547	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=29 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45587	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=29 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45600	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45600	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45601	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45619	id=11  	Node	scanning on channel=20...[NODE]
asn=45622	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=5 seqnum=29 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=45626	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45630	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=45630	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=45636	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=7 seqnum=19 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=45641	id=13  	Node	scanning on channel=25...[NODE]
